date,prices,market_caps,total_volumes
2020-08-28,3.4306,110491240.21623018,21498130.288651012
2020-08-29,4.0114,129651597.85797815,26740109.116042912
2020-08-30,3.9723,128816760.88101023,14534080.230702233
2020-08-31,4.4367,144468272.8412078,22083311.984774828
2020-09-01,4.7945,157231078.23530626,19476155.185270272
2020-09-02,4.3044,144080731.16918826,16073140.847875303
2020-09-03,4.1762,137747076.79202124,23121094.981106814
2020-09-04,3.5140000000000002,119105104.96979707,27187766.957454216
2020-09-05,3.5407,118962336.47400291,17857611.36846
2020-09-06,2.5952,87193154.31518938,25742235.853560265
2020-09-07,3.0872,103754712.65869252,18512975.690539997
2020-09-08,2.9064,99103615.3011978,15992080.626502352
2020-09-09,2.4743,85338829.21618006,10503232.091517104
2020-09-10,3.6344000000000003,121438753.71660663,46180176.27343093
2020-09-11,3.4531,118759154.8277774,31817980.375814505
2020-09-12,3.4462,121133286.76719753,16519855.116028652
2020-09-13,3.3327,116947704.57942767,10193775.121683143
2020-09-14,3.2248,112654349.57438488,15375145.93697348
2020-09-15,3.2624,118721263.47138277,21853783.60876622
2020-09-16,2.9317,107150010.94799854,12635260.000412077
2020-09-17,2.5495,94070098.59695262,24795333.687555198
2020-09-18,2.9192,107329192.55976476,21791980.63219644
2020-09-19,3.0841,115398247.16683203,22533255.903117426
2020-09-20,3.0147,113066182.9422364,10943760.457857545
2020-09-21,2.868,107485223.20908946,9294739.741029434
2020-09-22,2.7737,105132421.8250733,19270693.968702458
2020-09-23,2.9402,110996725.68154047,18874481.49614106
2020-09-24,2.8355,107801478.99659243,14564763.145004692
2020-09-25,3.1301,118878878.68168245,16633162.873780875
2020-09-26,3.191,122238331.59277275,13618464.796439826
2020-09-27,3.1351,121477645.40078653,8801854.27770789
2020-09-28,3.166,124163454.94575258,7557998.443943798
2020-09-29,2.9558,115671366.64099684,9309539.826511212
2020-09-30,2.9451,117794737.82329232,6850416.403733073
2020-10-01,2.8959,116997169.793763,5787535.353310377
2020-10-02,2.8661000000000003,116446343.764479,8826242.176135253
2020-10-03,2.6289,107373602.62220953,14212990.242723487
2020-10-04,2.5536,104629198.18132688,5964945.748663193
2020-10-05,2.5226,104629072.11208977,7148795.3663304895
2020-10-06,2.6528,109983903.67952684,8274088.030812653
2020-10-07,2.1746,90510593.136206,12053371.14959094
2020-10-08,2.2901,96626244.2271101,14026928.603023551
2020-10-09,2.3627000000000002,100361073.08665311,18962028.194038983
2020-10-10,2.5395,108143704.99926196,14326709.102963934
2020-10-11,2.4056,102263473.32540001,10183145.724821746
2020-10-12,2.4181,102599664.11189498,7287675.814385024
2020-10-13,2.5836,109398780.83412512,15148498.562808538
2020-10-14,2.4023,104349414.79795986,13892838.741344552
2020-10-15,2.3192,100630989.38907091,10350998.488724299
2020-10-16,2.2685,98861299.72953752,8122715.968983821
2020-10-17,2.1411,93684534.75782022,15223420.219593452
2020-10-18,2.2036,95604758.79489854,6335659.683846947
2020-10-19,2.2119,96201418.29928115,5687385.028653056
2020-10-20,2.0569,89483911.14654794,8565815.857466063
2020-10-21,1.8859,82488167.14046891,15641566.709200725
2020-10-22,1.881,82144490.25896214,23297280.721893147
2020-10-23,1.9539,86559361.41416237,13454997.575523896
2020-10-24,1.9572,86992250.29298699,11186213.356340406
2020-10-25,1.9125,85097119.41553113,6919606.692459674
2020-10-26,1.791,80166567.40845197,9185870.299509026
2020-10-27,1.6848,76352252.52403358,13591649.240590198
2020-10-28,1.7159,78379682.65133592,15297050.598319847
2020-10-29,1.5185,69484097.07158922,15939411.515576778
2020-10-30,1.4288,65484559.74846173,8662606.661041781
2020-10-31,1.4406,65971825.09030392,9349348.871776775
2020-11-01,1.5356,70310236.99352686,6702913.199915457
2020-11-02,1.6006,73223097.96611069,7044518.693985352
2020-11-03,1.4752,67681588.11219725,6491093.9037773525
2020-11-04,1.4126,64789424.24486666,6668083.606459433
2020-11-05,1.3933,64037059.28113097,13444944.225189563
2020-11-06,1.4057,64230247.786586635,10875990.980387984
2020-11-07,1.9260000000000002,88646989.63268837,29260208.082079533
2020-11-08,2.0324,94477844.75803708,69505254.93434788
2020-11-09,2.1553,99153483.96280438,35274009.490947016
2020-11-10,2.0285,92911864.56042299,23430879.829114553
2020-11-11,2.2528,104439762.47148168,17683772.994641323
2020-11-12,2.0002,91842384.4291332,17995064.27824164
2020-11-13,1.8968,86929582.54336853,14316052.703740103
2020-11-14,2.0176,92395446.39953326,10853681.100996608
2020-11-15,1.9198,88345125.41853492,7480703.339548037
2020-11-16,2.0407,93688715.99840245,17895366.80890147
2020-11-17,2.2624,103751002.08687328,20610242.317284264
2020-11-18,2.1972,101161954.40612783,15969353.057183925
2020-11-19,2.1179,97122156.74764429,13848265.661515675
2020-11-20,2.0707,95016544.57983688,9316529.247631349
2020-11-21,2.0993,96699115.09128669,10371769.862920254
2020-11-22,2.3814,109103139.9036232,25366504.823793355
2020-11-23,2.1518,99643753.24807033,20574885.270062737
2020-11-24,2.2734,104405683.73789695,18928875.39550107
2020-11-25,2.2599,103371313.28825709,32072469.88442561
2020-11-26,2.2646,103929950.4113385,31314180.50158886
2020-11-27,1.9019,87261948.4587302,41413742.502415486
2020-11-28,1.8593000000000002,85368717.62930092,16043158.39733107
2020-11-29,1.8904,86876340.85848026,13543976.251381855
2020-11-30,1.9133,87979239.4231415,7475716.686282049
2020-12-01,1.9652,90930509.95528531,10302108.662414199
2020-12-02,1.9821,91819218.14741093,15857429.667479658
2020-12-03,2.1174,98158810.32584806,20110298.14090546
2020-12-04,2.0968,97007192.41882148,26145331.304000676
2020-12-05,1.8585,86302542.38359374,12376166.936333302
2020-12-06,1.9787,91469353.58874713,10627298.671877306
2020-12-07,1.8513000000000002,85608059.73744749,10598081.573961524
2020-12-08,1.8306,84695936.97844146,10468359.685002154
2020-12-09,1.6703999999999999,77643530.78405608,17112369.527682714
2020-12-10,1.6649,77258533.71758029,16742998.45128931
2020-12-11,1.5765,73019479.91112876,9081181.441213774
2020-12-12,1.4497,67063074.53264825,10757763.654799256
2020-12-13,1.4908000000000001,68998005.96321389,9176582.194922846
2020-12-14,1.5666,72368450.61816674,10831419.615199426
2020-12-15,1.5905,74144495.06564687,10852348.235007472
2020-12-16,1.7530000000000001,80958321.29626867,25707468.385520007
2020-12-17,1.7792,82697026.71230772,20667383.028789427
2020-12-18,1.6778,77962145.67023137,19771583.134829283
2020-12-19,1.6998000000000002,79098065.29444037,9944183.27492898
2020-12-20,1.6683,77655684.25950308,11133539.429365838
2020-12-21,1.5633,72790529.40428856,11294828.80348789
2020-12-22,1.5434,71954471.52541262,10231076.96252841
2020-12-23,1.4929000000000001,69532641.54486774,14598569.95920073
2020-12-24,1.2062,56718890.08800321,21811152.391227532
2020-12-25,1.3635,63270395.09871319,11669615.744971463
2020-12-26,1.4459,67364923.8031706,11302457.898446823
2020-12-27,1.3283,61824850.922195025,8569139.626475705
2020-12-28,1.3065,61706533.09169116,15721103.749787897
2020-12-29,1.5191,70774348.23560144,16248544.099952295
2020-12-30,1.6761,78352281.80230162,34126955.314970545
2020-12-31,1.5378,71585859.2732059,16897738.266745638
2021-01-01,1.5158,69766796.8517985,17111375.741750743
2021-01-02,1.8411,86318139.65505527,32991393.10011804
2021-01-03,1.8026,84086466.39653847,41366106.07008067
2021-01-04,2.1477,99775343.80647424,71243785.08334851
2021-01-05,2.4218,111799126.97201678,74768826.60691226
2021-01-06,2.1619,100329573.08891995,65041612.88843685
2021-01-07,1.9232,89806036.82660183,66770224.861168616
2021-01-08,2.3674,617487734.823374,219251174.2197483
2021-01-09,3.2345,832993617.4072843,286755149.1133893
2021-01-10,3.3886,895647361.5109031,120168621.41585141
2021-01-11,3.4737,912330458.1173432,80904486.74204415
2021-01-12,3.1076,817258464.2688268,106045335.58882752
2021-01-13,3.5868,938493137.5207736,97551374.06150249
2021-01-14,3.5208,921726565.2583522,75016318.35179248
2021-01-15,3.2782,859145982.5611855,76404702.33595315
2021-01-16,3.2558,854734765.1596448,58075508.18361369
2021-01-17,3.4519,904006570.0309957,99803415.70677254
2021-01-18,3.816,1017470477.7839756,93623327.60068645
2021-01-19,3.7751,987108914.5515286,92855359.6361952
2021-01-20,3.6414,953132372.6214266,70082464.78928855
2021-01-21,3.7291,973442831.7891594,58455688.05431196
2021-01-22,2.9988,786986237.3494189,56210951.531339064
2021-01-23,3.3414,870802220.8670269,78912922.70962742
2021-01-24,3.5016,910358037.3778708,34563933.459064916
2021-01-25,3.6317,946423915.3825785,39857016.48670482
2021-01-26,3.714,970376773.8007468,102071940.74413401
2021-01-27,4.0329,1054703273.4109547,99915130.853126
2021-01-28,3.6995,965216149.5931334,41769652.736767605
2021-01-29,3.8174,994404569.1401209,39406683.91005037
2021-01-30,3.8643,1011832935.6122584,56780983.11915729
2021-01-31,4.2335,1099976702.0181136,67081650.437249236
2021-02-01,4.264,1108554251.4633815,97446415.859447
2021-02-02,4.5946,1181003688.1507916,46965792.231593795
2021-02-03,5.2573,1375270992.6864703,123805679.78884633
2021-02-04,5.7215,1486424501.2461636,94154842.87095357
2021-02-05,6.4162,1677733734.3813236,136705073.21189842
2021-02-06,6.7066,1732564478.9479501,122560651.23753116
2021-02-07,6.1177,1614662623.626382,134130068.36753744
2021-02-08,6.6573,1741080410.398057,133124403.50118582
2021-02-09,7.9087,2067531944.1291592,198992540.37720096
2021-02-10,7.8401,2066515667.7340856,155211915.61724132
2021-02-11,9.0217,2347978417.7784863,151648521.93150106
2021-02-12,9.2002,2396719732.1723113,201126010.15108156
2021-02-13,9.2288,2426763287.306892,114926769.55619727
2021-02-14,8.714,2299907027.7197843,116673415.15525527
2021-02-15,8.7276,2299584697.079879,111434979.06446631
2021-02-16,8.8473,2319301370.904806,109980858.18916675
2021-02-17,8.3028,2184260799.960396,72282574.1446148
2021-02-18,8.2319,2173930631.1428275,95778536.21248828
2021-02-19,9.0127,2375754523.610692,93285838.88247588
2021-02-20,11.4409,2993685734.1051297,337882476.3629094
2021-02-21,10.0447,2615417098.0195026,151686888.40429655
2021-02-22,11.1134,2943199329.545796,185663015.63880062
2021-02-23,14.4237,3751426598.9179907,745502104.7831652
2021-02-24,15.1583,4014384609.485051,1244332504.0368009
2021-02-25,17.4718,4630153132.806194,653765450.5243506
2021-02-26,13.811,3670715311.01561,528005152.61285347
2021-02-27,13.6689,3630663218.351275,439215087.7936575
2021-02-28,13.311,3502097092.0348463,331645301.8971598
2021-03-01,13.0308,3482110143.44744,388225411.00663006
2021-03-02,15.0301,3973508157.3198123,392440888.40344346
2021-03-03,14.0101,3703367097.5839825,225140396.16056278
2021-03-04,14.131,3742765612.839295,196774080.8443388
2021-03-05,13.115,3465889173.00098,147658517.89297044
2021-03-06,12.6311,3328224948.5193915,114430118.94230543
2021-03-07,13.0681,3455484976.176569,151724548.43234462
2021-03-08,13.9172,3683032789.5785527,176392184.74589956
2021-03-09,13.6402,3627821384.30089,135033736.39428464
2021-03-10,14.8666,3948666694.263174,167995189.73188934
2021-03-11,14.2335,3801048410.6381907,146460475.43541464
2021-03-12,15.9766,4251534865.370938,296645197.9026507
2021-03-13,14.5986,3904039878.018883,234666311.88987264
2021-03-14,15.3185,4102822643.225109,187955914.4581912
2021-03-15,14.5673,3914890622.8352118,111823964.28382453
2021-03-16,14.1634,3802503168.3197436,133187836.15549983
2021-03-17,13.6893,3652666107.3940897,144943707.17130157
2021-03-18,14.2778,3813907144.3630457,118128026.42254479
2021-03-19,14.2687,3818502582.108464,98337016.85098365
2021-03-20,14.1829,3784530964.203633,86842533.95631836
2021-03-21,14.2758,3827195162.447837,86343402.39593284
2021-03-22,14.3062,3820743747.1802936,79484161.8717318
2021-03-23,14.8703,3996883816.28734,326592283.75572574
2021-03-24,14.1946,3797038254.76521,133887151.90285721
2021-03-25,13.6039,3673111725.425858,147906709.02353978
2021-03-26,12.9645,3458196577.606995,143844943.83494917
2021-03-27,14.7491,3952457817.8285327,183730696.64450446
2021-03-28,16.5664,4447942286.041741,282806957.30753034
2021-03-29,18.0081,4849136131.610755,534850426.5573704
2021-03-30,18.884900000000002,5060496028.96088,266282434.7053076
2021-03-31,19.1758,5140859722.050636,320692680.3417659
2021-04-01,19.4866,5229172252.453522,255371895.72794142
2021-04-02,19.0555,5115358904.3969,213522852.9244486
2021-04-03,19.7383,5287278539.188044,162070984.46377787
2021-04-04,22.599,6076766593.933186,600716419.5680904
2021-04-05,24.0228,6459213598.5183325,536246712.90027696
2021-04-06,22.943,6143755028.531597,324307982.04602367
2021-04-07,24.9895,6677871480.251414,404116807.87156296
2021-04-08,26.6747,7244692415.792232,714313720.050788
2021-04-09,27.0051,7238834909.900146,445724093.1060517
2021-04-10,27.7847,7509326042.822403,351754156.4264195
2021-04-11,26.834,7243681262.228849,340108404.22059625
2021-04-12,27.8178,7504132255.224255,293810895.92842746
2021-04-13,28.524,7668557969.184397,388174413.34322846
2021-04-14,27.5695,7477651408.251167,327658007.71776986
2021-04-15,26.4515,7124964901.168281,425296729.17071044
2021-04-16,27.8295,7510746946.813054,267944999.8711866
2021-04-17,25.2803,6847726667.985529,294302057.27032316
2021-04-18,25.011,6763365116.21136,259794445.97361812
2021-04-19,32.43,8839759827.800987,1456340755.9689653
2021-04-20,31.7251,8636876765.15214,1138689654.5289679
2021-04-21,31.6878,8638723481.256248,982110136.3637146
2021-04-22,32.3136,8840620046.282288,916541281.5816183
2021-04-23,39.0418,10546870753.411224,1619297323.1447806
2021-04-24,37.0669,10009570403.266832,2170847454.238238
2021-04-25,40.7449,11122055713.48721,1508721736.1244557
2021-04-26,47.6616,12948847195.888565,2115947832.9145389
2021-04-27,44.4965,12053853291.95677,1808647601.294896
2021-04-28,43.218,11730117463.908833,889450121.2961354
2021-04-29,45.0396,12162250490.154093,1328456957.4543355
2021-04-30,42.5819,11521025311.458416,1007552489.8800592
2021-05-01,42.9953,11625206342.893156,715484397.6606659
2021-05-02,49.6634,13505629296.647703,1107804038.4559028
2021-05-03,46.9345,12731441940.852583,736253572.4014621
2021-05-04,46.0878,12596937422.591501,754315146.457899
2021-05-05,42.7019,11695753640.918264,850967614.8898401
2021-05-06,44.8931,12196654588.937687,632988283.9886094
2021-05-07,43.4378,11848638343.099876,496643551.4017424
2021-05-08,43.0721,11736620149.519144,628075167.8004643
2021-05-09,45.6857,12483159691.847982,565022391.0665238
2021-05-10,44.3591,12070625546.32745,631361237.6483146
2021-05-11,42.9605,11724389834.30516,610750904.6029066
2021-05-12,44.7244,12215743859.11548,587946571.6315473
2021-05-13,43.6216,12440648899.351025,1387803968.4736757
2021-05-14,41.11,11096669650.829687,1273761712.5733151
2021-05-15,42.8718,11689352286.167381,536552649.64154357
2021-05-16,43.4624,11799908298.851982,617414124.1173804
2021-05-17,47.1767,12808567896.878407,2249695072.220029
2021-05-18,46.8618,12904194705.374098,2104910795.048521
2021-05-19,56.202,15371663655.587006,2063395663.2413113
2021-05-20,35.7588,9921711894.075151,2921072601.0062203
2021-05-21,44.5257,12171270499.157091,2519340039.6724825
2021-05-22,38.4316,10430110171.295877,1807465387.1299965
2021-05-23,31.6146,8668570148.20386,1134738458.8461702
2021-05-24,24.7676,6741153859.711209,1988074629.747088
2021-05-25,30.985500000000002,8456340961.644993,1351443455.141726
2021-05-26,30.0064,8200361459.252724,934610971.7223821
2021-05-27,35.6503,9637728345.153328,1118628986.9193478
2021-05-28,33.6593,9223068939.871315,662066528.4413192
2021-05-29,29.0219,7915741496.510311,624114420.0451146
2021-05-30,27.5572,7555682949.616899,402043440.13746035
2021-05-31,28.5623,7786190305.535411,385506550.2941925
2021-06-01,32.6621,8921358871.643251,556481220.8582711
2021-06-02,30.9852,8466375153.864945,451120119.86649257
2021-06-03,34.188,9317118424.38306,526537332.91262364
2021-06-04,39.7067,10988660955.92941,1003176056.3730243
2021-06-05,37.5992,10271428908.065245,1090388198.6913736
2021-06-06,39.34,10611364493.458803,1151594281.2540836
2021-06-07,42.2599,11508207254.494314,825017874.7335211
2021-06-08,38.1947,10637505878.18168,942584607.2080762
2021-06-09,41.4171,11375166576.681133,1825252143.252731
2021-06-10,42.0777,11544497584.210085,1272173444.9534538
2021-06-11,41.206,11231058225.872488,624242377.7255889
2021-06-12,36.0904,9831892846.255322,558803764.8352512
2021-06-13,36.5684,10095207879.649364,584578781.8182625
2021-06-14,38.8204,10521989454.932697,488535747.5349405
2021-06-15,39.6441,10808680336.53195,564059144.821838
2021-06-16,39.6995,10852976029.829046,508646352.88739556
2021-06-17,39.5477,10781816203.272686,636535388.3933998
2021-06-18,39.3272,10638298323.849005,472927528.3029236
2021-06-19,36.6241,10008182630.914902,481564015.6061824
2021-06-20,35.2605,9621683962.87426,302280531.1963374
2021-06-21,35.2843,9611623563.108702,507507928.94648
2021-06-22,26.5954,7439425733.837019,836901347.2188203
2021-06-23,26.7292,7157859824.732246,1371341088.6752522
2021-06-24,30.879,8377496849.572571,1203441656.8115778
2021-06-25,31.4405,8585542319.490724,732654201.7448984
2021-06-26,29.2373,7985242401.768215,737663786.9399918
2021-06-27,29.3748,7914659494.026683,639618006.1446898
2021-06-28,31.6747,8602431238.497906,572104299.6430303
2021-06-29,33.1142,9040653316.656572,674515112.3947256
2021-06-30,33.9229,9355893411.033453,645572532.2254869
2021-07-01,35.8344,9784660089.64145,791091273.1745555
2021-07-02,33.5562,9145093164.974165,663491276.6668489
2021-07-03,33.9589,9219660440.797184,607351754.6625379
2021-07-04,34.4655,9395489549.381342,462037406.3577414
2021-07-05,34.4488,9396692749.038607,424937662.01328224
2021-07-06,33.1201,9033978686.400785,436664234.535345
2021-07-07,34.2912,9343669279.576614,499801292.4695335
2021-07-08,36.6573,9995196544.250605,727575218.1716276
2021-07-09,33.5141,9137574846.549248,691932146.2056346
2021-07-10,33.5319,9138440436.827877,454190333.1445893
2021-07-11,31.9392,8716478997.829847,415853889.1192226
2021-07-12,32.1233,8760359617.466415,296169725.62816095
2021-07-13,30.9535,8429306463.204107,312330343.18604004
2021-07-14,29.1621,7953342249.0019,270392426.0783131
2021-07-15,31.236,8488446183.42694,474454643.50580245
2021-07-16,28.3235,7712932810.684437,469048384.9902478
2021-07-17,26.2632,7168957057.321149,372119879.07038826
2021-07-18,26.7917,7314497718.903992,292646432.68583465
2021-07-19,26.8939,7331794881.762145,227071207.7156284
2021-07-20,24.8162,6774142705.91918,370348465.20546126
2021-07-21,23.8584,6500208589.083082,422162867.9308267
2021-07-22,26.6724,7243897344.253764,573149420.4413202
2021-07-23,27.763,7561860534.399218,375801784.2134339
2021-07-24,28.3761,7713349030.470103,407425804.48123944
2021-07-25,28.5903,7794117620.737434,363380694.2290097
2021-07-26,28.3188,7718142916.945531,316495335.58890283
2021-07-27,28.0967,7706970297.480305,755245025.2497616
2021-07-28,27.9511,7591579830.598075,375190958.3560945
2021-07-29,27.8718,7595729558.871121,324323976.86976814
2021-07-30,31.4166,8603692851.645973,490243888.02364147
2021-07-31,32.2527,8782089188.680168,673479026.4084785
2021-08-01,36.2488,9870964496.720772,614044704.3846236
2021-08-02,34.1725,9272656715.856787,548581372.50092
2021-08-03,33.2751,9090469010.815338,463809054.21566033
2021-08-04,34.3401,9368039157.991346,535386826.38300115
2021-08-05,35.9055,9803376069.99858,453652890.7804349
2021-08-06,37.4798,10217649265.24856,642276103.3968464
2021-08-07,39.5399,10788517295.598755,634966886.3440547
2021-08-08,39.3826,10716940358.779821,567721952.7291353
2021-08-09,37.6658,10274392698.30968,387950835.5915774
2021-08-10,38.7625,10540000830.327097,392755194.37425494
2021-08-11,40.663,11060502356.763584,512007043.4016342
2021-08-12,41.7995,11911671445.966951,518467624.0711313
2021-08-13,41.1901,11719191265.4597,501994574.0018019
